feature_idx,train_pearson_r,train_pearson_p_emp,train_pearson_sig,train_spearman_rho,train_spearman_p,train_n_used,all_pearson_r,all_pearson_p_emp,all_pearson_sig,all_spearman_rho,all_spearman_p,all_n_used
27,0.09454649230449427,0.24675324675324675,False,0.10445549507316834,0.22619456273962896,136,0.10964733486214494,0.07992007992007992,False,0.12563248700673668,0.04378400166386348,258
28,-0.1832466343610035,0.03696303696303696,False,-0.1890928363172827,0.02747106206967076,136,-0.04152999038198628,0.5144855144855145,False,-0.0619546002705421,0.3215593125114857,258
29,-0.005392251070238663,0.9530469530469531,False,-0.04488383716582503,0.6038575476726703,136,0.010035985343204462,0.8811188811188811,False,-0.0017229362041756707,0.9780289631377664,258
30,0.01675856389518173,0.8371628371628371,False,-0.007658427294307334,0.9294882155211427,136,0.04479255674645257,0.47152847152847155,False,0.008951632561520127,0.8862197439170507,258
31,0.15788975666777497,0.059940059940059943,False,0.1806738281736344,0.03529936933897771,136,0.19274310754589905,0.001998001998001998,True,0.18787815456446522,0.002444360239661461,258
32,0.08053095950101308,0.3626373626373626,False,0.07093492713759131,0.4118541463666602,136,0.16578527535355433,0.012987012987012988,True,0.12088959634994814,0.0524448267329346,258
33,0.03311836421294946,0.7212787212787213,False,0.03203767445572986,0.7111837555931633,136,0.14588597698968775,0.012987012987012988,True,0.1452804045455117,0.019563429157284304,258
34,0.07582493818549858,0.4035964035964036,False,0.044857527765376146,0.6040698841742347,136,0.21070945334120045,0.001998001998001998,True,0.18741615967662062,0.0025064704472521687,258
35,-0.2159447036884066,0.01098901098901099,True,-0.23676786169436842,0.005515887408172369,136,-0.21859417484020718,0.000999000999000999,True,-0.24322156946118828,7.907644690251747e-05,258
36,0.20483085775522875,0.017982017982017984,True,0.18023613542071176,0.03575322867635179,136,0.20396199873166498,0.000999000999000999,True,0.17599028004327752,0.004578859072416787,258
37,-0.16988936237455562,0.055944055944055944,False,-0.21600974474018556,0.011545965564786957,136,-0.16644432849832896,0.008991008991008992,True,-0.20829072929336664,0.0007615711308089815,258
38,0.007406735367822312,0.9310689310689311,False,-0.021356057873476053,0.805077238918292,136,0.01859885637161652,0.7652347652347652,False,0.017617451758005262,0.7782303385180588,258
39,-0.11184416819998859,0.2127872127872128,False,-0.16986544811649046,0.04803460031334666,136,-0.11147134372544745,0.07692307692307693,False,-0.15877527872206793,0.010644820333127358,258
40,0.2816192448642373,0.000999000999000999,True,0.26681798053436767,0.001689405291247688,136,0.3267922885423278,0.000999000999000999,True,0.3250349446795141,9.23264664277964e-08,258
41,0.19917958319000068,0.022977022977022976,True,0.16275951823161006,0.05832993129995909,136,0.287021169050993,0.000999000999000999,True,0.28390233841784196,3.591883555703513e-06,258
42,0.34227019439814,0.000999000999000999,True,0.32507177665558873,0.00011275102739929674,136,0.3528852750166783,0.000999000999000999,True,0.33939741653400146,2.2457470962189708e-08,258
43,0.3952074863746258,0.000999000999000999,True,0.3996948033833805,1.4307986493773396e-06,136,0.38346063632122873,0.000999000999000999,True,0.4315105807378914,3.9948721574843157e-13,258
44,0.21157121413802848,0.1108891108891109,False,0.2677671773164013,0.032423712218621406,64,0.24053210277799175,0.016983016983016984,True,0.31445024662472243,0.0015253410034644043,99
45,-0.013999489623411274,0.9070929070929071,False,-0.029165035608218703,0.8190474055113486,64,0.08271432089250541,0.45554445554445555,False,0.09767725217368758,0.336132100756227,99
46,-0.46249280298937234,0.000999000999000999,True,-0.4755352378228533,4.905549653026134e-09,136,-0.2668169835480552,0.000999000999000999,True,-0.29467568091998364,1.452910150143807e-06,258
47,-0.3089674504996335,0.001998001998001998,True,-0.3530960716610226,2.4823605660072827e-05,136,-0.141552153455776,0.014985014985014986,True,-0.19534958212520342,0.0016161579117755411,258
48,-0.4228892142613154,0.000999000999000999,True,-0.4694644094676681,8.144323837537804e-09,136,-0.4146029238207932,0.000999000999000999,True,-0.44244534382319334,8.597784125039553e-14,258
