feature_idx,train_pearson_r,train_pearson_p_emp,train_pearson_sig,train_spearman_rho,train_spearman_p,train_n_used,all_pearson_r,all_pearson_p_emp,all_pearson_sig,all_spearman_rho,all_spearman_p,all_n_used
28,-0.12517153497289477,0.14985014985014986,False,-0.15224993645272517,0.07681611577501225,136,0.0007668631018612204,0.989010989010989,False,-0.03468465271280859,0.5791821992511694,258
29,0.031159477293236044,0.7302697302697303,False,-0.012174261355140232,0.8881308014412009,136,0.04252072076377254,0.5274725274725275,False,0.022572929444196664,0.7182038588182454,258
30,-0.041794652182570446,0.6163836163836164,False,-0.06467456895729132,0.45442969718437676,136,0.004343883962654841,0.942057942057942,False,-0.023761567681426555,0.7040436721737015,258
31,0.09582762837774225,0.2807192807192807,False,0.11688342053798886,0.17536932537415462,136,0.14172703767914857,0.017982017982017984,True,0.14202879788234196,0.02249983929313491,258
32,0.07626697381806649,0.38961038961038963,False,0.06995183413262582,0.4183807347779535,136,0.1943234884215994,0.000999000999000999,True,0.16000638261957956,0.010046937003136636,258
33,0.028787848836674953,0.7412587412587412,False,0.024537252429090536,0.7767533266040273,136,0.10294843267043481,0.08891108891108891,False,0.11042648671553217,0.07664093245807253,258
34,0.06664192492695012,0.42657342657342656,False,0.03613576869267097,0.6761967697000812,136,0.16468429687571506,0.013986013986013986,True,0.14832084756790787,0.01712475691762824,258
35,-0.17696338540479295,0.04195804195804196,False,-0.19680209501081192,0.021652517301012742,136,-0.15425215623789884,0.013986013986013986,True,-0.17413882588230467,0.00503221247072607,258
36,0.20161197030789818,0.011988011988011988,True,0.1716580407009903,0.045690668157568615,136,0.25404920380996315,0.000999000999000999,True,0.22132150054311928,0.00034069605269170525,258
37,-0.1372883620690451,0.11488511488511488,False,-0.17701414234114426,0.03924800982108858,136,-0.10946979568442608,0.08491508491508491,False,-0.14313033397524944,0.02146504368071499,258
38,0.03266685064697664,0.7222777222777222,False,0.006999722482449157,0.9355392874658094,136,0.06857106528221657,0.26973026973026976,False,0.0773804542161317,0.21544292911961765,258
39,-0.08334408308570745,0.3386613386613387,False,-0.13838427457964156,0.10812717235256807,136,-0.061010007091812674,0.3516483516483517,False,-0.10077041936357589,0.10633969387326742,258
40,0.30450129230865375,0.000999000999000999,True,0.28923187755209445,0.0006374569103494709,136,0.3485890675904124,0.000999000999000999,True,0.3519786310507973,6.127239896063145e-09,258
41,0.22469347890358748,0.011988011988011988,True,0.18574587806583764,0.030385101368047857,136,0.30990648040638863,0.000999000999000999,True,0.3069370448131824,4.95382784668087e-07,258
42,0.32044749985292353,0.000999000999000999,True,0.30304020381440033,0.00033564750323729104,136,0.35196462039036364,0.000999000999000999,True,0.34223333710169834,1.684142587608824e-08,258
43,0.373892535171728,0.000999000999000999,True,0.3843970465242317,3.8335726272877345e-06,136,0.3821269166806155,0.000999000999000999,True,0.4421685255343741,8.944824469157903e-14,258
44,0.24834317281847612,0.03996003996003996,False,0.32579064681717085,0.008612840835236113,64,0.2615874435982492,0.006993006993006993,True,0.3341720943572378,0.0007236104526665485,99
45,0.0587346147416329,0.6643356643356644,False,0.05106976110808825,0.6885913567896094,64,0.1439570448187354,0.14285714285714285,False,0.14864490489123655,0.1419995775637216,99
46,-0.46281469614201937,0.000999000999000999,True,-0.4734105822566739,5.864482152539432e-09,136,-0.2845099104223325,0.000999000999000999,True,-0.3109434939789999,3.447990992223381e-07,258
47,-0.321613714349605,0.000999000999000999,True,-0.36080105370540905,1.5956721242002958e-05,136,-0.15670113002217448,0.007992007992007992,True,-0.21017377443187218,0.0006799829375322614,258
48,-0.41520945389591046,0.000999000999000999,True,-0.4427159495665716,6.783526116607048e-08,136,-0.4117699239668915,0.000999000999000999,True,-0.42539493760933267,9.210585331669746e-13,258
